City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
Bucharest,UberX,COMPLETED,2022-11-21 05:54:36 +0000 UTC,2022-11-21 06:01:08 +0000 UTC,44.4352,26.12536,"Strada Țepeș Vodă nr. 68-70, București 021526, România",2022-11-21 06:53:18 +0000 UTC,44.49306,26.125849,"Pipera, Voluntari 077190, România",5.16,46.21,RON
Bucharest,Select,COMPLETED,2022-11-19 15:44:17 +0000 UTC,2022-11-19 15:51:03 +0000 UTC,44.43564,26.09808,"Calea Victoriei 46, București 030167, România",2022-11-19 15:58:51 +0000 UTC,44.43528,26.12565,"Strada Țepeș Vodă nr. 68-70, București 021526, România",1.69,20,RON
Bucharest,Select,COMPLETED,2022-11-19 13:44:32 +0000 UTC,2022-11-19 13:46:52 +0000 UTC,44.438755,26.1229,"București, România",2022-11-19 13:54:49 +0000 UTC,44.433235,26.094582,"Strada Ion Brezoianu 4, București 050023, România",1.97,20,RON
Bucharest,UberX,COMPLETED,2022-11-18 16:51:29 +0000 UTC,2022-11-18 16:55:10 +0000 UTC,44.454372,26.082619,"Strada Monetăriei 14, București, România",2022-11-18 17:12:53 +0000 UTC,44.435345,26.125877,"Strada Țepeș Vodă nr. 68-70, București 021526, România",2.98,20.07,RON
Bucharest,Select,COMPLETED,2022-11-17 18:44:03 +0000 UTC,2022-11-17 18:45:22 +0000 UTC,44.42862,26.102312,"Piața Unirii, București, România",2022-11-17 18:51:42 +0000 UTC,44.435276,26.125677,"Strada Țepeș Vodă nr. 68-70, București 021526, România",1.31,18.5,RON
Bucharest,UberX,CANCELED,2022-11-17 18:41:24 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.429398,26.096228,"Sc. 1, Et. 1, Ap. 7, Piața Națiunile Unite 1, București 040012, România",1970-01-01 00:00:00 +0000 UTC,44.42929947,26.09727943,"Splaiul Independenței, București 040012, România",0,0,RON
Bucharest,Select,COMPLETED,2022-11-17 13:52:49 +0000 UTC,2022-11-17 13:58:11 +0000 UTC,44.438713,26.148539,"Strada Tony Bulandra 27, București 021967, România",2022-11-17 14:20:07 +0000 UTC,44.43336,26.094728,"Strada Ion Brezoianu 4, București 050023, România",3.1,29.46,RON
Bucharest,Select,COMPLETED,2022-11-17 12:58:39 +0000 UTC,2022-11-17 13:01:54 +0000 UTC,44.439877,26.108217,"Str. Batiștei 36, București 030167, România",2022-11-17 13:14:46 +0000 UTC,44.438793,26.148684,"Strada Tony Bulandra 27, București 021967, România",2.65,23.92,RON
Bucharest,UberX,COMPLETED,2022-11-16 19:04:38 +0000 UTC,2022-11-16 19:08:03 +0000 UTC,44.43632,26.096567,"Strada Matei Millo 10, București 030167, România",2022-11-16 19:16:39 +0000 UTC,44.435295,26.125736,"Strada Țepeș Vodă nr. 68-70, București 021526, România",1.83,14.5,RON
Bucharest,UberX,COMPLETED,2022-11-16 18:03:38 +0000 UTC,2022-11-16 18:05:53 +0000 UTC,44.437687,26.035334,"Șoseaua Virtuții 6, București 061344, România",2022-11-16 18:19:17 +0000 UTC,44.43593,26.096113,"Strada Ion Oteteleșanu 3b, București 010143, România",4.03,21.29,RON
Bucharest,UberX,CANCELED,2022-11-16 15:57:17 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.43279,26.137962,"Șoseaua Mihai Bravu 194, București 021345, România",1970-01-01 00:00:00 +0000 UTC,44.43220508,26.13808119,"Șoseaua Mihai Bravu 214, București, România",0,0,RON
Bucharest,UberX,CANCELED,2022-11-16 15:53:05 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.432396,26.129822,"Strada Delea Veche 5, București 024101, România",1970-01-01 00:00:00 +0000 UTC,44.43234682,26.12979102,"Strada Delea Veche 5, București 024101, România",0,0,RON
Bucharest,UberX,CANCELED,2022-11-16 15:51:31 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.446606,26.108562,"Strada Alecu Russo 18, București 030167, România",1970-01-01 00:00:00 +0000 UTC,44.44613135,26.10942841,"Strada Alecu Russo 1, București 030167, România",0,0,RON
Bucharest,UberX,COMPLETED,2022-11-16 11:30:08 +0000 UTC,2022-11-16 11:33:22 +0000 UTC,44.440163,26.108406,"Str. Batiștei 36, București 030167, România",2022-11-16 11:42:43 +0000 UTC,44.43528,26.125673,"Strada Țepeș Vodă nr. 68-70, București 021526, România",1.61,14.5,RON
Bucharest,Select,COMPLETED,2022-11-14 08:17:36 +0000 UTC,2022-11-14 08:21:05 +0000 UTC,44.43523,26.125484,"Strada Țepeș Vodă nr. 68-70, București 021526, România",2022-11-14 08:30:33 +0000 UTC,44.439976,26.10836,"UTI Business Center, Strada Vasile Lascăr 31, București 030167, România",1.24,18.5,RON
Bucharest,UberX,COMPLETED,2022-11-13 16:43:15 +0000 UTC,2022-11-13 16:49:35 +0000 UTC,44.44259,26.14994,"Bulevardul Pierre de Coubertin, București, România",2022-11-13 16:55:34 +0000 UTC,44.43528,26.12558,"Strada Țepeș Vodă nr. 68-70, București 021526, România",1.69,14.4,RON
Bucharest,Select,COMPLETED,2022-11-13 15:31:27 +0000 UTC,2022-11-13 15:35:47 +0000 UTC,44.43618,26.12788,"Strada Duzilor 10, București 030167, România",2022-11-13 15:44:09 +0000 UTC,44.44322,26.15197,"Bulevardul Pierre de Coubertin 3-5, București 021901, România",1.56,18,RON
Bucharest,Select,CANCELED,2022-11-13 14:03:58 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.38366,26.11048,"Bulevardul Constantin Brâncoveanu 97, București 041441, România",1970-01-01 00:00:00 +0000 UTC,44.38749158,26.10992658,"Strada Nițu Vasile 75, București, România",0,0,RON
Bucharest,Select,COMPLETED,2022-11-13 09:56:25 +0000 UTC,2022-11-13 10:05:19 +0000 UTC,44.426983,26.134474,"Strada Negoiu 1, București, România",2022-11-13 10:27:50 +0000 UTC,44.36236,26.115284,"Drumul Binelui 246, București 042152, România",5.39,25.65,RON
Bucharest,Select,COMPLETED,2022-11-12 14:41:00 +0000 UTC,2022-11-12 14:46:41 +0000 UTC,44.478893,26.104277,"Calea Floreasca 246B, București, România",2022-11-12 15:06:59 +0000 UTC,44.435265,26.125624,"Strada Țepeș Vodă nr. 68-70, București 021526, România",4.3,22.88,RON
Bucharest,UberX,CANCELED,2022-11-12 11:39:43 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.449345,26.091927,"Bulevardul Lascăr Catargiu 28, București, România",1970-01-01 00:00:00 +0000 UTC,44.44724524,26.09616947,"DN1 2, București 030167, România",0,0,RON
Bucharest,Select,COMPLETED,2022-11-12 09:37:23 +0000 UTC,2022-11-12 09:42:06 +0000 UTC,44.43536,26.125364,"Str. Popa Nan 62, București 030167, România",2022-11-12 09:50:13 +0000 UTC,44.433075,26.101196,"Strada Doamnei 15, București 030167, România",1.61,16.65,RON
Bucharest,UberX,COMPLETED,2022-11-11 09:04:54 +0000 UTC,2022-11-11 09:07:16 +0000 UTC,44.435505,26.125519,"Str. Popa Nan 62, București 030167, România",2022-11-11 09:17:51 +0000 UTC,44.438507,26.108545,"S.da Italiană 14, București 030167, România",1.11,14.4,RON
Bucharest,Select,COMPLETED,2022-11-09 16:41:21 +0000 UTC,2022-11-09 16:48:18 +0000 UTC,44.445606,26.099716,"Bucureşti Sectorul 1, București, România",2022-11-09 17:02:15 +0000 UTC,44.435272,26.125685,"Strada Țepeș Vodă nr. 68-70, București 021526, România",1.99,18,RON
Bucharest,Select,COMPLETED,2022-11-09 06:04:49 +0000 UTC,2022-11-09 06:08:10 +0000 UTC,44.43515,26.125435,"Strada Țepeș Vodă nr. 68-70, București 021526, România",2022-11-09 06:44:25 +0000 UTC,44.492916,26.12612,"Pipera, Voluntari 077190, România",5.28,31.84,RON
Bucharest,Comfort,COMPLETED,2022-11-06 19:20:35 +0000 UTC,2022-11-06 19:22:19 +0000 UTC,44.428623,26.102222,"Piața Unirii, București, România",2022-11-06 19:27:53 +0000 UTC,44.43525,26.125612,"Strada Țepeș Vodă nr. 68-70, București 021526, România",1.31,15.2,RON
Bucharest,UberX,COMPLETED,2022-11-06 18:17:38 +0000 UTC,2022-11-06 18:19:07 +0000 UTC,44.43528,26.125458,"Strada Țepeș Vodă nr. 68-70, București 021526, România",2022-11-06 18:33:31 +0000 UTC,44.44517,26.0911,"Bulevardul Dacia 1, București, România",3.36,17.94,RON
Bucharest,Select,COMPLETED,2022-11-06 13:12:59 +0000 UTC,2022-11-06 13:14:40 +0000 UTC,44.45881,26.095184,"Calea Dorobanți 167, București, România",2022-11-06 13:24:25 +0000 UTC,44.435226,26.125786,"Strada Țepeș Vodă nr. 68-70, București 021526, România",3.17,14.97,RON
Bucharest,Select,COMPLETED,2022-11-06 11:38:44 +0000 UTC,2022-11-06 11:42:47 +0000 UTC,44.4389,26.12106,"Bulevardul Pache Protopopescu 109, București 030167, România",2022-11-06 12:02:04 +0000 UTC,44.461964,26.0942,"Strada Locotenent Aviator Șerban Petrescu 6, București 061344, România",3.65,26.25,RON
Bucharest,Select,CANCELED,2022-11-05 11:38:01 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.415127,26.106434,"Strada Lânăriei 5, București, România",1970-01-01 00:00:00 +0000 UTC,44.41526675,26.10665584,"Strada Lânăriei 5, București, România",0,0,RON
Bucharest,Comfort,COMPLETED,2022-11-04 19:13:40 +0000 UTC,2022-11-04 19:17:01 +0000 UTC,44.441437,26.09776,"Strada Nicolae Golescu 12, București 030167, România",2022-11-04 19:25:42 +0000 UTC,44.435257,26.125658,"Strada Țepeș Vodă nr. 68-70, București 021526, România",1.92,15.75,RON
Bucharest,Select,COMPLETED,2022-11-04 16:52:46 +0000 UTC,2022-11-04 16:58:07 +0000 UTC,44.435116,26.125252,"Strada Țepeș Vodă 62, București 030167, România",2022-11-04 17:15:03 +0000 UTC,44.44134,26.097788,"Strada Benjamin Franklin 9, București 030167, România",2.82,24.69,RON
Bucharest,Select,COMPLETED,2022-11-04 11:51:11 +0000 UTC,2022-11-04 11:54:10 +0000 UTC,44.439957,26.108427,"Str. Batiștei 36, București 030167, România",2022-11-04 12:01:28 +0000 UTC,44.43521,26.12563,"Strada Țepeș Vodă nr. 68-70, București 021526, România",1.28,15.4,RON
Bucharest,Select,COMPLETED,2022-11-03 18:42:21 +0000 UTC,2022-11-03 18:46:10 +0000 UTC,44.47313,26.08815,"Statuia Pescărușii, București, România",2022-11-03 19:01:50 +0000 UTC,44.43528,26.12559,"Strada Țepeș Vodă nr. 68-70, București 021526, România",4.38,24.59,RON
Bucharest,Select,COMPLETED,2022-11-03 17:33:54 +0000 UTC,2022-11-03 17:42:18 +0000 UTC,44.479645,26.099031,"Strada Cerceilor 1, București 077190, România",2022-11-03 17:46:39 +0000 UTC,44.473087,26.087875,"Parc Herăstrău, București 014192, România",0.86,16.65,RON
Bucharest,UberX,COMPLETED,2022-11-03 13:19:55 +0000 UTC,2022-11-03 13:25:33 +0000 UTC,44.435234,26.125402,"Strada Țepeș Vodă nr. 68-70, București 021526, România",2022-11-03 13:52:23 +0000 UTC,44.477154,26.096556,"Strada Moeciu 18, București 077190, România",4.67,29.7,RON
Bucharest,Select,COMPLETED,2022-11-03 12:03:10 +0000 UTC,2022-11-03 12:08:14 +0000 UTC,44.40981,26.100492,"Strada Gheorghe Lupu 23, București, România",2022-11-03 12:25:56 +0000 UTC,44.435318,26.125885,"Strada Țepeș Vodă nr. 68-70, București 021526, România",2.7,14.93,RON
Bucharest,Select,COMPLETED,2022-11-02 05:58:31 +0000 UTC,2022-11-02 06:02:26 +0000 UTC,44.435284,26.12539,"Strada Țepeș Vodă 62, București 030167, România",2022-11-02 06:37:10 +0000 UTC,44.49285,26.126013,"Pipera, Voluntari 077190, România",4.52,28.73,RON
Bucharest,Select,COMPLETED,2022-10-29 16:20:57 +0000 UTC,2022-10-29 16:23:11 +0000 UTC,44.433487,26.094723,"Strada Ion Brezoianu 3, București 030167, România",2022-10-29 16:37:41 +0000 UTC,44.435272,26.125654,"Strada Țepeș Vodă nr. 68-70, București 021526, România",2.06,14,RON
Bucharest,UberX,COMPLETED,2022-10-29 14:20:15 +0000 UTC,2022-10-29 14:27:55 +0000 UTC,44.362114,26.115112,"Drumul Binelui 246, București 042152, România",2022-10-29 14:53:33 +0000 UTC,44.432976,26.0939,"Strada Ion Brezoianu 4, București 050023, România",6.29,24.97,RON
Bucharest,Select,COMPLETED,2022-10-28 15:45:30 +0000 UTC,2022-10-28 15:51:15 +0000 UTC,44.435204,26.125395,"Strada Țepeș Vodă nr. 68-70, București 021526, România",2022-10-28 16:05:52 +0000 UTC,44.441742,26.098886,"Bulevardul General Gheorghe Magheru 3-5, București 010321, România",2.37,19.6,RON
Bucharest,Select,COMPLETED,2022-10-28 14:03:21 +0000 UTC,2022-10-28 14:05:56 +0000 UTC,44.4391,26.10809,"Strada Vasile Lascăr 32, București 030167, România",2022-10-28 14:12:26 +0000 UTC,44.43529,26.12562,"Strada Țepeș Vodă nr. 68-70, București 021526, România",1.33,14,RON
Bucharest,Select,COMPLETED,2022-10-27 17:19:04 +0000 UTC,2022-10-27 17:20:16 +0000 UTC,44.43498,26.099936,"București, România",2022-10-27 17:26:59 +0000 UTC,44.435234,26.125635,"Strada Țepeș Vodă nr. 68-70, București 021526, România",1.5,16.65,RON
Bucharest,Select,COMPLETED,2022-10-27 16:05:45 +0000 UTC,2022-10-27 16:12:47 +0000 UTC,44.43531,26.125212,"Str. Popa Nan 62, București 030167, România",2022-10-27 16:26:05 +0000 UTC,44.43486,26.094738,"Bulevardul Regina Elisabeta 38, București 050017, România",1.88,16.65,RON
Bucharest,UberX,COMPLETED,2022-10-26 17:32:52 +0000 UTC,2022-10-26 17:36:12 +0000 UTC,44.43627,26.03534,"Șoseaua Virtuții 2b, București 061344, România",2022-10-26 17:57:09 +0000 UTC,44.435246,26.125692,"Strada Țepeș Vodă nr. 68-70, București 021526, România",5.51,23.31,RON
Bucharest,UberX,COMPLETED,2022-10-26 13:55:22 +0000 UTC,2022-10-26 14:01:33 +0000 UTC,44.43521,26.125412,"Strada Țepeș Vodă nr. 68-70, București 021526, România",2022-10-26 14:42:08 +0000 UTC,44.43879,26.035841,"Șoseaua Virtuții 16, București, România",5.39,28.03,RON
Bucharest,Select,CANCELED,2022-10-25 14:38:56 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.42061,26.10408,"Bloc 11, Bulevardul Dimitrie Cantemir 13, București 030167, România",1970-01-01 00:00:00 +0000 UTC,44.4240483,26.10415578,"Bloc 4, Bulevardul Dimitrie Cantemir 3, București 030167, România",0,0,RON
Bucharest,Select,CANCELED,2022-10-25 14:34:29 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.43324,26.094856,"Strada Lipscani 5, București 030167, România",1970-01-01 00:00:00 +0000 UTC,44.43577933,26.09468067,"23-25, Ion Brezoianu Street, 1st Floor, 1st District, Bucharest, Strada Ion Brezoianu 23-25, București, România",0,0,RON
Bucharest,Select,COMPLETED,2022-10-25 05:02:34 +0000 UTC,2022-10-25 05:08:30 +0000 UTC,44.43522,26.125364,"Strada Țepeș Vodă nr. 68-70, București 021526, România",2022-10-25 05:33:43 +0000 UTC,44.492847,26.126184,"Pipera, Voluntari 077190, România",4.63,25.85,RON
Bucharest,Select,COMPLETED,2022-10-23 09:57:12 +0000 UTC,2022-10-23 10:00:04 +0000 UTC,44.435257,26.125437,"Strada Țepeș Vodă nr. 68-70, București 021526, România",2022-10-23 10:16:23 +0000 UTC,44.42558,26.209156,"Strada Culesului 69, București, România",4.77,30.72,RON
Bucharest,UberX,CANCELED,2022-10-21 04:28:23 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.420937,26.103537,"București, România",1970-01-01 00:00:00 +0000 UTC,44.420937,26.103537,"București, România",0,0,RON
Bucharest,UberX,CANCELED,2022-10-20 15:20:52 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.440495,26.120274,"Strada Zece Mese 21, București 030167, România",1970-01-01 00:00:00 +0000 UTC,44.44048059,26.12024438,"Strada Zece Mese 21, București 030167, România",0,0,RON
Bucharest,UberX,CANCELED,2022-10-19 05:08:08 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.444763,26.105206,"Strada Dumbrava Roșie 8, București 030167, România",1970-01-01 00:00:00 +0000 UTC,44.44486678,26.10548484,"Strada Dumbrava Roșie 10, București 030167, România",0,0,RON
Bucharest,Select,CANCELED,2022-10-15 12:31:10 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.392048,26.110647,"Al. Secuilor, 1, Bucuresti-Sector 4, Bucuresti, 041516, București, România",1970-01-01 00:00:00 +0000 UTC,44.38996589,26.10974824,"București, România",0,0,RON
Bucharest,Select,COMPLETED,2022-10-15 08:54:13 +0000 UTC,2022-10-15 08:59:16 +0000 UTC,44.435474,26.125391,"Str. Popa Nan 62, București 030167, România",2022-10-15 09:13:33 +0000 UTC,44.443512,26.096594,"Str. D. I. Mendeleev 5, București 030167, România",2.47,20.38,RON
Bucharest,Select,COMPLETED,2022-10-13 17:13:43 +0000 UTC,2022-10-13 17:18:38 +0000 UTC,44.435146,26.125206,"MINIMARKET T 489, Str. Popa Nan, nr. 55, București, România",2022-10-13 17:26:38 +0000 UTC,44.42956,26.100306,"Str. Franceză 50, București 030167, România",1.54,16.65,RON
Bucharest,UberX,CANCELED,2022-10-13 15:14:19 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0,0,RON
Bucharest,Select,CANCELED,2022-10-13 15:11:50 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.444,26.16595,"Șoseaua Fundeni 6, București, România",1970-01-01 00:00:00 +0000 UTC,44.44391334,26.16579521,"Șoseaua Dobroești 1, București, România",0,0,RON
Bucharest,Select,COMPLETED,2022-10-12 19:11:25 +0000 UTC,2022-10-12 19:16:59 +0000 UTC,44.42639,26.12796,"Bulevardul Unirii 75, București 030832, România",2022-10-12 19:31:18 +0000 UTC,44.4508,26.12264,"Șoseaua Ștefan cel Mare 234, București 020163, România",2.62,16.72,RON
Bucharest,Select,CANCELED,2022-10-12 17:45:33 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.43833,26.175064,"Șos. Vergului 49, București, România",1970-01-01 00:00:00 +0000 UTC,44.43833172,26.17506325,"Șos. Vergului 49, București, România",0,0,RON
Bucharest,Select,CANCELED,2022-10-12 16:07:51 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.444183,26.117414,"Strada Prepeliţei 8, București 030167, România",1970-01-01 00:00:00 +0000 UTC,44.44377315,26.11846769,"București, România",0,0,RON
Bucharest,UberX,COMPLETED,2022-10-12 10:25:45 +0000 UTC,2022-10-12 10:33:02 +0000 UTC,44.43518,26.125294,"MINIMARKET T 489, Str. Popa Nan, nr. 55, București, România",2022-10-12 10:39:19 +0000 UTC,44.42633,26.115738,"Bulevardul Unirii 47c, București 030825, România",1.03,13.05,RON
Bucharest,UberX,COMPLETED,2022-10-10 17:28:52 +0000 UTC,2022-10-10 17:33:38 +0000 UTC,44.40778,26.205288,"Unnamed Road, București, România",2022-10-10 17:52:36 +0000 UTC,44.435257,26.125692,"Strada Țepeș Vodă nr. 68-70, București 021526, România",4.94,22.46,RON
Bucharest,Select,COMPLETED,2022-10-10 11:23:59 +0000 UTC,2022-10-10 11:30:23 +0000 UTC,44.426037,26.123205,"Strada Ion Pilat 2, București 030167, România",2022-10-10 11:34:16 +0000 UTC,44.43527,26.12569,"Strada Țepeș Vodă nr. 68-70, București 021526, România",0.9,18,RON
Bucharest,Select,COMPLETED,2022-10-10 11:06:00 +0000 UTC,2022-10-10 11:10:00 +0000 UTC,44.43525,26.125357,"Strada Țepeș Vodă 62, București 030167, România",2022-10-10 11:14:57 +0000 UTC,44.424614,26.122938,"Strada Lucian Blaga 4, București 031072, România",0.91,18,RON
Bucharest,Select,COMPLETED,2022-10-09 15:13:05 +0000 UTC,2022-10-09 15:18:17 +0000 UTC,44.442707,26.149935,"Bulevardul Pierre de Coubertin 2, București, România",2022-10-09 15:23:49 +0000 UTC,44.435284,26.125648,"Strada Țepeș Vodă nr. 68-70, București 021526, România",1.56,18,RON
Bucharest,Select,COMPLETED,2022-10-09 13:24:07 +0000 UTC,2022-10-09 13:29:56 +0000 UTC,44.42627,26.110266,"Bulevardul Unirii 22, București 030167, România",2022-10-09 13:40:46 +0000 UTC,44.443306,26.152065,"Bulevardul Pierre de Coubertin 3-5, București 021901, România",3.17,23.31,RON
Bucharest,Select,COMPLETED,2022-10-09 11:07:03 +0000 UTC,2022-10-09 11:13:43 +0000 UTC,44.462044,26.094574,"Strada Locotenent Aviator Radu Beller 15, București 014192, România",2022-10-09 11:22:16 +0000 UTC,44.434074,26.098543,"Calea Victoriei 23, București 030167, România",2.31,22.05,RON
Bucharest,UberX,CANCELED,2022-10-09 09:04:20 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.452198,26.098759,"Calea Dorobanți 74, București, România",1970-01-01 00:00:00 +0000 UTC,44.45294034,26.10399699,"București, România",0,0,RON
Bucharest,Select,CANCELED,2022-10-08 11:48:46 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.42042,26.13667,"Calea Dudești 191, București, România",1970-01-01 00:00:00 +0000 UTC,44.41125143,26.1260376,"Str. Esarfei, 67-70, Bucuresti-Sector 3, Bucuresti, 031868, București, România",0,0,RON
Bucharest,Select,CANCELED,2022-10-08 08:58:03 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.426357,26.1132,"Bulevardul Unirii, București, România",1970-01-01 00:00:00 +0000 UTC,44.42641616,26.11236322,"Bulevardul Unirii, București, România",0,0,RON
Bucharest,Comfort,COMPLETED,2022-10-06 16:31:14 +0000 UTC,2022-10-06 16:40:49 +0000 UTC,44.43477,26.098593,"Bulevardul Regina Elisabeta 19, București 030167, România",2022-10-06 16:48:40 +0000 UTC,44.435238,26.125675,"Strada Țepeș Vodă nr. 68-70, București 021526, România",1.57,15.75,RON
Bucharest,Select,CANCELED,2022-10-05 17:27:53 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.412453,26.02347,"Strada Ghidigeni 7, București 052821, România",1970-01-01 00:00:00 +0000 UTC,44.41304886,26.0258919,"Prelungirea Ghencea 47, București, România",0,0,RON
Bucharest,Select,CANCELED,2022-10-02 09:51:36 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.424923,26.105658,"Strada Radu Vodă 2, București 030167, România",1970-01-01 00:00:00 +0000 UTC,44.42492747,26.10517514,"Strada Radu Vodă 2, București 030167, România",0,0,RON
Bucharest,Select,COMPLETED,2022-09-30 17:57:53 +0000 UTC,2022-09-30 18:04:46 +0000 UTC,44.448204,26.089191,"București, România",2022-09-30 18:20:02 +0000 UTC,44.43015,26.134995,"Bulevardul Decebal 16, București 030964, România",3.39,22.06,RON
Bucharest,Select,COMPLETED,2022-09-30 16:09:48 +0000 UTC,2022-09-30 16:13:11 +0000 UTC,44.435287,26.125233,"Str. Popa Nan 62, București 030167, România",2022-09-30 16:35:27 +0000 UTC,44.4487,26.08979,"Calea Victoriei 139, București 010072, România",4.52,25.84,RON
Bucharest,Select,CANCELED,2022-09-30 11:14:55 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.448757,26.10506,"Strada Aurel Vlaicu 86, București 030167, România",1970-01-01 00:00:00 +0000 UTC,44.44682121,26.10605919,"Strada Aurel Vlaicu 50, București 030167, România",0,0,RON
Bucharest,Select,COMPLETED,2022-09-29 17:21:49 +0000 UTC,2022-09-29 17:24:38 +0000 UTC,44.43336,26.094742,"Strada Ion Brezoianu 4, București 050023, România",2022-09-29 17:37:49 +0000 UTC,44.435253,26.125679,"Strada Țepeș Vodă nr. 68-70, București 021526, România",2.11,16.65,RON
Bucharest,UberX,CANCELED,2022-09-29 15:28:38 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.44617,26.134678,"Șoseaua Pantelimon 20, București, România",1970-01-01 00:00:00 +0000 UTC,44.44295263,26.1368978,"Str. Locotenent Visarion Sachelarie 43, București, România",0,0,RON
Bucharest,Select,CANCELED,2022-09-28 15:48:35 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.421318,26.104065,"București, România",1970-01-01 00:00:00 +0000 UTC,44.42289412,26.10948658,"Strada Bucur 18, București 040292, România",0,0,RON
Bucharest,UberX,CANCELED,2022-09-28 15:06:25 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.418938,26.096807,"Bulevardul Mărășești 13, București, România",1970-01-01 00:00:00 +0000 UTC,44.41703832,26.09684026,"Strada Nerva Traian nr. 7, București 060581, România",0,0,RON
Bucharest,Select,CANCELED,2022-09-28 13:55:47 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.447124,26.096083,"E60 1, București 030167, România",1970-01-01 00:00:00 +0000 UTC,44.44670224,26.09657049,"Str. D. I. Mendeleev 48, București, România",0,0,RON
Bucharest,Select,CANCELED,2022-09-28 07:11:17 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.411503,26.135813,"Vitan, București, România",1970-01-01 00:00:00 +0000 UTC,44.41277444,26.13434875,"Calea Vitan 154, București, România",0,0,RON
Bucharest,Select,COMPLETED,2022-09-27 15:38:35 +0000 UTC,2022-09-27 15:42:16 +0000 UTC,44.43988,26.1082,"Str. Batiștei 36, București 030167, România",2022-09-27 16:13:50 +0000 UTC,44.36225,26.11526,"Drumul Binelui 246, București 042152, România",6.8,37.44,RON
Bucharest,Select,COMPLETED,2022-09-26 17:03:24 +0000 UTC,2022-09-26 17:10:49 +0000 UTC,44.43532,26.125193,"Strada Țepeș Vodă nr. 68-70, București 021526, România",2022-09-26 17:36:19 +0000 UTC,44.36229,26.115284,"Drumul Binelui 246, București 042152, România",6.9,29.9,RON
Bucharest,Select,COMPLETED,2022-09-25 15:34:26 +0000 UTC,2022-09-25 15:37:37 +0000 UTC,44.478867,26.104277,"Calea Floreasca 246B, București 014476, România",2022-09-25 15:53:42 +0000 UTC,44.43526,26.12561,"Strada Țepeș Vodă nr. 68-70, București 021526, România",3.77,24.64,RON
Bucharest,Select,CANCELED,2022-09-25 15:32:22 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.47853,26.09645,"Strada Moeciu 10, București 077190, România",1970-01-01 00:00:00 +0000 UTC,44.47949243,26.10038435,"Bucureşti Sectorul 1, București, România",0,0,RON
Bucharest,Select,COMPLETED,2022-09-24 15:58:15 +0000 UTC,2022-09-24 16:02:01 +0000 UTC,44.46174,26.09643,"Strada George Călinescu 15, București, România",2022-09-24 16:06:26 +0000 UTC,44.472713,26.087791,"Aleea Pescăruș 1, București 011851, România",1.17,18,RON
Bucharest,Select,CANCELED,2022-09-24 14:24:06 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.44948,26.092968,"Strada Povernei 13, București, România",1970-01-01 00:00:00 +0000 UTC,44.451033,26.08847082,"Strada Grigore Alexandrescu 5, București 030167, România",0,0,RON
Bucharest,Select,COMPLETED,2022-09-24 09:17:56 +0000 UTC,2022-09-24 09:20:13 +0000 UTC,44.435387,26.125343,"Str. Popa Nan 62, București 030167, România",2022-09-24 09:35:09 +0000 UTC,44.4618,26.094896,"Strada Locotenent Aviator Radu Beller 13, București 011701, România",2.81,18.15,RON
Bucharest,Select,CANCELED,2022-09-22 18:02:18 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.433144,26.093182,"Strada Lipscani 26, București 050082, România",1970-01-01 00:00:00 +0000 UTC,44.43314397,26.09318483,"Strada Lipscani 26, București 050082, România",0,0,RON
